Bank,service,statistic,p-value,z
China Construction Bank Corp,Climate regulation,3730643.0,1.0,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,1952011.0,1.0,
China Construction Bank Corp,Disease control,185498.0,1.0,
China Construction Bank Corp,Fibres and other materials,339009.0,1.0,
China Construction Bank Corp,Filtration,4308447.0,1.0,
China Construction Bank Corp,Flood and storm protection,4075312.0,1.0,
China Construction Bank Corp,Genetic materials,251406.0,1.0,
China Construction Bank Corp,Ground water,8258154.0,1.0,
China Construction Bank Corp,Maintain nursery habitats,2584.0,0.0009610008563078566,
China Construction Bank Corp,Mass stabilisation and erosion control,7443040.0,1.0,
China Construction Bank Corp,Mediation of sensory impacts,777974.0,1.0,
China Construction Bank Corp,Pest control,400875.0,1.0,
China Construction Bank Corp,Pollination,164377.0,1.0,
China Construction Bank Corp,Soil quality,816560.0,1.0,
China Construction Bank Corp,Surface water,8257466.0,1.0,
China Construction Bank Corp,Ventilation,845098.0,1.0,
China Construction Bank Corp,Water flow maintenance,3993145.0,1.0,
China Construction Bank Corp,Water quality,3354077.0,1.0,
Citigroup Inc,Animal-based energy,429833.0,1.7634723792169778e-126,
Citigroup Inc,Bio-remediation,5005473.0,1.0,
Citigroup Inc,Buffering and attenuation of mass flows,1076949.0,5.03192288472528e-39,
Citigroup Inc,Climate regulation,5154368.0,1.0,
Citigroup Inc,Dilution by atmosphere and ecosystems,3516428.0,0.9999999937054121,
Citigroup Inc,Disease control,842299.0,6.3034115531263786e-58,
Citigroup Inc,Fibres and other materials,1170645.0,1.056738303613006e-30,
Citigroup Inc,Filtration,6092799.0,1.0,
Citigroup Inc,Flood and storm protection,5685250.0,1.0,
Citigroup Inc,Genetic materials,938813.0,2.251757441292266e-55,
Citigroup Inc,Ground water,10056153.0,1.0,
Citigroup Inc,Maintain nursery habitats,58429.0,2.1071731565494518e-265,
Citigroup Inc,Mass stabilisation and erosion control,8769363.0,1.0,
Citigroup Inc,Mediation of sensory impacts,1819724.0,2.949143273318374e-11,
Citigroup Inc,Pest control,1261547.0,3.4243820492601945e-29,
Citigroup Inc,Pollination,769405.0,2.364173852663285e-68,
Citigroup Inc,Soil quality,1988353.0,8.342685088598107e-05,
Citigroup Inc,Surface water,10037263.0,1.0,
Citigroup Inc,Ventilation,1954194.0,3.72849512467663e-07,
Citigroup Inc,Water flow maintenance,5654018.0,1.0,
Citigroup Inc,Water quality,5102235.0,1.0,
Credite Agricole SA,Animal-based energy,268601.0,1.126180469404442e-54,
Credite Agricole SA,Bio-remediation,4031075.0,1.0,
Credite Agricole SA,Buffering and attenuation of mass flows,703834.0,3.4386609784477644e-10,
