Bank,service,statistic,p-value,z
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,1770317.0,2.738175191230302e-265,
Mitsubishi UFJ Financial Group Inc,Climate regulation,4679848.0,3.993012249101353e-16,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,3567535.0,9.097085507293305e-52,
Mitsubishi UFJ Financial Group Inc,Disease control,1317257.0,0.0,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,1682023.0,1.3339427939947443e-273,
Mitsubishi UFJ Financial Group Inc,Filtration,5641414.0,0.7969659597909626,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,5062526.0,0.000312242576250896,
Mitsubishi UFJ Financial Group Inc,Genetic materials,1383710.0,0.0,
Mitsubishi UFJ Financial Group Inc,Ground water,7093840.0,1.0,
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,130811.0,0.0,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,6348018.0,0.9999975611129056,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,2431216.0,7.684749415745407e-169,
Mitsubishi UFJ Financial Group Inc,Pest control,1860582.0,3.4260497548979266e-250,
Mitsubishi UFJ Financial Group Inc,Pollination,1257123.0,0.0,
Mitsubishi UFJ Financial Group Inc,Soil quality,2515403.0,1.9949717983357016e-155,
Mitsubishi UFJ Financial Group Inc,Surface water,6986970.0,1.0,
Mitsubishi UFJ Financial Group Inc,Ventilation,2400515.0,6.945985832587938e-167,
Mitsubishi UFJ Financial Group Inc,Water flow maintenance,5059116.0,0.002992989809109872,
Mitsubishi UFJ Financial Group Inc,Water quality,4634185.0,2.776872376650128e-08,
Mizuho Financial Group Inc,Animal-based energy,605695.0,1.1263886169744802e-289,
Mizuho Financial Group Inc,Bio-remediation,4116587.0,0.9996996030653013,
Mizuho Financial Group Inc,Buffering and attenuation of mass flows,1441897.0,6.815830718960762e-125,
Mizuho Financial Group Inc,Climate regulation,4569237.0,0.9999998644906435,
Mizuho Financial Group Inc,Dilution by atmosphere and ecosystems,3206017.0,0.005776044724443126,
Mizuho Financial Group Inc,Disease control,1099146.0,5.216391485605144e-176,
Mizuho Financial Group Inc,Fibres and other materials,1395722.0,2.0001946933449065e-125,
Mizuho Financial Group Inc,Filtration,5273408.0,1.0,
Mizuho Financial Group Inc,Flood and storm protection,4943179.0,1.0,
Mizuho Financial Group Inc,Genetic materials,1095029.0,1.3416403500792006e-186,
