Bank,service,statistic,p-value,z
Credite Agricole SA,Pollination,74.0,0.00011225636544705057,
Credite Agricole SA,Soil quality,170.0,0.02416841622042872,
Credite Agricole SA,Surface water,162.0,0.017115596456446603,
Credite Agricole SA,Ventilation,95.0,0.00045906495136101446,
Credite Agricole SA,Water flow maintenance,156.0,0.013055908310145112,
Credite Agricole SA,Water quality,156.0,0.013055908310145112,
Deutsche Bank AG,Animal-based energy,134.0,2.6781146758963944e-06,
Deutsche Bank AG,Bio-remediation,74.0,1.0785814990089494e-07,
Deutsche Bank AG,Buffering and attenuation of mass flows,341.0,0.00914186781664591,
Deutsche Bank AG,Climate regulation,125.0,1.6957128807563744e-06,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,433.0,0.08283333723391689,
Deutsche Bank AG,Disease control,180.0,2.416609109897434e-05,
Deutsche Bank AG,Fibres and other materials,149.0,5.626085224319083e-06,
Deutsche Bank AG,Filtration,251.0,0.0004628007926142467,
Deutsche Bank AG,Flood and storm protection,203.0,6.668275716846293e-05,
Deutsche Bank AG,Genetic materials,336.0,0.007916724531543653,
Deutsche Bank AG,Ground water,317.0,0.004477160840294181,
Deutsche Bank AG,Maintain nursery habitats,279.0,0.0012810243759527648,
Deutsche Bank AG,Mass stabilisation and erosion control,283.0,0.0014717066951106734,
Deutsche Bank AG,Mediation of sensory impacts,212.0,9.768863852088893e-05,
Deutsche Bank AG,Pest control,226.0,0.0001739332336744931,
Deutsche Bank AG,Pollination,157.0,8.276476912036497e-06,
Deutsche Bank AG,Soil quality,342.0,0.009405907892396287,
Deutsche Bank AG,Surface water,314.0,0.004078036076750673,
Deutsche Bank AG,Ventilation,266.0,0.0008066723117099504,
Deutsche Bank AG,Water flow maintenance,297.0,0.0023608132102289465,
Deutsche Bank AG,Water quality,421.0,0.06510824969445646,
Goldman Sachs Group Inc,Animal-based energy,202.0,0.0005333587393120225,
Goldman Sachs Group Inc,Bio-remediation,110.0,5.847225212110152e-06,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,276.0,0.008685358248885324,
Goldman Sachs Group Inc,Climate regulation,162.0,8.656345744254217e-05,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,362.0,0.09007071153047247,
Goldman Sachs Group Inc,Disease control,241.0,0.002544157408974884,
Goldman Sachs Group Inc,Fibres and other materials,176.0,0.00016772669400263725,
Goldman Sachs Group Inc,Filtration,242.0,0.0026409912404224893,
Goldman Sachs Group Inc,Flood and storm protection,249.0,0.0034173858548059337,
Goldman Sachs Group Inc,Genetic materials,310.0,0.024521523377485182,
Goldman Sachs Group Inc,Ground water,329.0,0.04103557697045488,
Goldman Sachs Group Inc,Maintain nursery habitats,278.0,0.00927093462156881,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,362.0,0.09007071153047247,
