Bank,service,statistic,p-value,z
Industrial & Commercial Bank of China Ltd,Ground water,8128980.0,0.0,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,1963.0,0.9866159745473069,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,7349176.0,0.0,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,744572.0,2.2192866304966445e-142,
Industrial & Commercial Bank of China Ltd,Pest control,376074.0,1.2667902332187476e-88,
Industrial & Commercial Bank of China Ltd,Pollination,150457.0,2.1631918496957988e-45,
Industrial & Commercial Bank of China Ltd,Soil quality,781559.0,6.784975099301536e-148,
Industrial & Commercial Bank of China Ltd,Surface water,8126381.0,0.0,
Industrial & Commercial Bank of China Ltd,Ventilation,808683.0,7.581144894569331e-151,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,3908959.0,0.0,
Industrial & Commercial Bank of China Ltd,Water quality,3277095.0,0.0,
JPMorgan Chase & Co,Animal-based energy,1094282.0,1.0,
JPMorgan Chase & Co,Bio-remediation,6669708.0,1.0,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,2294521.0,1.0,
JPMorgan Chase & Co,Climate regulation,6367294.5,1.0,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,5438217.0,1.0,
JPMorgan Chase & Co,Disease control,1930309.5,1.0,
JPMorgan Chase & Co,Fibres and other materials,2502066.5,1.0,
JPMorgan Chase & Co,Filtration,7534046.0,1.0,
JPMorgan Chase & Co,Flood and storm protection,7128576.0,1.0,
JPMorgan Chase & Co,Genetic materials,1941576.0,1.0,
JPMorgan Chase & Co,Ground water,10335829.0,0.9999992445270656,
JPMorgan Chase & Co,Maintain nursery habitats,197254.0,1.0,
JPMorgan Chase & Co,Mass stabilisation and erosion control,9484908.0,0.999999999999886,
JPMorgan Chase & Co,Mediation of sensory impacts,3234107.0,1.0,
JPMorgan Chase & Co,Pest control,2545554.0,1.0,
JPMorgan Chase & Co,Pollination,1778932.5,1.0,
JPMorgan Chase & Co,Soil quality,3636085.5,1.0,
JPMorgan Chase & Co,Surface water,10272808.0,0.9999999062910075,
JPMorgan Chase & Co,Ventilation,3473807.5,1.0,
JPMorgan Chase & Co,Water flow maintenance,7194025.0,1.0,
JPMorgan Chase & Co,Water quality,6944332.0,1.0,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,980348.0,1.0,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,6914432.5,0.9999999994000374,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,2203034.0,1.0,
Mitsubishi UFJ Financial Group Inc,Climate regulation,6803679.0,0.9999999999999993,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,5478169.5,1.0,
Mitsubishi UFJ Financial Group Inc,Disease control,1811485.5,1.0,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,2392801.0,1.0,
Mitsubishi UFJ Financial Group Inc,Filtration,7848429.5,0.9792375746570715,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,7524658.5,0.9999832179639818,
Mitsubishi UFJ Financial Group Inc,Genetic materials,1898018.5,1.0,
Mitsubishi UFJ Financial Group Inc,Ground water,10918057.5,2.711969234201528e-13,
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,143770.0,1.0,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,10112471.0,1.6565654649775197e-05,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,3262148.5,1.0,
Mitsubishi UFJ Financial Group Inc,Pest control,2492906.5,1.0,
Mitsubishi UFJ Financial Group Inc,Pollination,1674400.0,1.0,
Mitsubishi UFJ Financial Group Inc,Soil quality,3566469.0,1.0,
Mitsubishi UFJ Financial Group Inc,Surface water,10865841.5,3.658154487492319e-12,
Mitsubishi UFJ Financial Group Inc,Ventilation,3497105.5,1.0,
Mitsubishi UFJ Financial Group Inc,Water flow maintenance,7473282.5,0.9994949394513397,
Mitsubishi UFJ Financial Group Inc,Water quality,7112155.5,0.9999930922471971,
Mizuho Financial Group Inc,Animal-based energy,707434.0,1.0,
Mizuho Financial Group Inc,Bio-remediation,5610764.0,0.35331100923021186,
Mizuho Financial Group Inc,Buffering and attenuation of mass flows,1590524.0,1.0,
Mizuho Financial Group Inc,Climate regulation,5477745.0,0.9905415956382055,
