Bank,service,statistic,p-value,z
China Construction Bank Corp,Pest control,12886584.0,0.0,
China Construction Bank Corp,Pollination,12889477.0,0.0,
China Construction Bank Corp,Soil quality,12885978.0,0.0,
China Construction Bank Corp,Surface water,12885776.0,0.0,
China Construction Bank Corp,Ventilation,12886044.0,0.0,
China Construction Bank Corp,Water flow maintenance,12886135.0,0.0,
China Construction Bank Corp,Water quality,12885771.0,0.0,
Citigroup Inc,Animal-based energy,10473664.0,1.8907631585513837e-302,
Citigroup Inc,Bio-remediation,10462552.0,9.377557907156332e-301,
Citigroup Inc,Buffering and attenuation of mass flows,10508628.0,8.139192337504247e-308,
Citigroup Inc,Climate regulation,10445922.0,3.16597314334333e-298,
Citigroup Inc,Dilution by atmosphere and ecosystems,10454804.0,1.4171933924407646e-299,
Citigroup Inc,Disease control,10474700.0,1.3131709164879585e-302,
Citigroup Inc,Fibres and other materials,10456490.0,7.852321776471378e-300,
Citigroup Inc,Filtration,10475402.0,1.025703258776123e-302,
Citigroup Inc,Flood and storm protection,10453751.0,2.0489360628023878e-299,
Citigroup Inc,Genetic materials,10605213.0,0.0,
Citigroup Inc,Ground water,10449756.0,8.28973830947545e-299,
Citigroup Inc,Maintain nursery habitats,10513044.0,1.6961432131846387e-308,
Citigroup Inc,Mass stabilisation and erosion control,10455383.0,1.1571214863173892e-299,
Citigroup Inc,Mediation of sensory impacts,10469874.0,7.168840508401382e-302,
Citigroup Inc,Pest control,10497546.0,4.135417781651393e-306,
Citigroup Inc,Pollination,10474536.0,1.391187352039378e-302,
Citigroup Inc,Soil quality,10498545.0,2.9035632596105544e-306,
Citigroup Inc,Surface water,10453427.0,2.2949913742709733e-299,
Citigroup Inc,Ventilation,10456488.0,7.857824812170737e-300,
Citigroup Inc,Water flow maintenance,10453565.0,2.1867723564633412e-299,
Citigroup Inc,Water quality,10453781.0,2.027532243389658e-299,
Credite Agricole SA,Animal-based energy,11276236.0,0.0,
Credite Agricole SA,Bio-remediation,11181893.0,0.0,
Credite Agricole SA,Buffering and attenuation of mass flows,11221036.0,0.0,
Credite Agricole SA,Climate regulation,11174118.0,0.0,
Credite Agricole SA,Dilution by atmosphere and ecosystems,11186316.0,0.0,
Credite Agricole SA,Disease control,11306703.0,0.0,
Credite Agricole SA,Fibres and other materials,11255883.0,0.0,
Credite Agricole SA,Filtration,11180191.0,0.0,
Credite Agricole SA,Flood and storm protection,11180260.0,0.0,
Credite Agricole SA,Genetic materials,11438676.0,0.0,
Credite Agricole SA,Ground water,11172379.0,0.0,
Credite Agricole SA,Maintain nursery habitats,11373045.0,0.0,
