Bank,service,statistic,p-value,z
Citigroup Inc,Water flow maintenance,0.0,8.6659616919618e-168,
Citigroup Inc,Water quality,0.0,2.8332390471030283e-153,
Credite Agricole SA,Animal-based energy,0.0,1.1984158815131267e-09,
Credite Agricole SA,Bio-remediation,0.0,9.64617960906401e-93,
Credite Agricole SA,Buffering and attenuation of mass flows,0.0,9.859758560762177e-22,
Credite Agricole SA,Climate regulation,0.0,1.478419390420788e-101,
Credite Agricole SA,Dilution by atmosphere and ecosystems,0.0,1.9885827352677446e-67,
Credite Agricole SA,Disease control,0.0,8.718950083546059e-17,
Credite Agricole SA,Fibres and other materials,0.0,1.1129579362482242e-25,
Credite Agricole SA,Filtration,0.0,2.357410815951173e-95,
Credite Agricole SA,Flood and storm protection,0.0,3.134949270518398e-101,
Credite Agricole SA,Genetic materials,0.0,1.3024877719526746e-17,
Credite Agricole SA,Ground water,0.0,5.086624226542922e-142,
Credite Agricole SA,Maintain nursery habitats,0.0,0.021557223391537678,
Credite Agricole SA,Mass stabilisation and erosion control,0.0,9.945884114533534e-148,
Credite Agricole SA,Mediation of sensory impacts,0.0,7.321677669919689e-45,
Credite Agricole SA,Pest control,0.0,7.623337204809648e-26,
Credite Agricole SA,Pollination,0.0,5.84502068290484e-16,
Credite Agricole SA,Soil quality,0.0,7.458965753022237e-36,
Credite Agricole SA,Surface water,0.0,5.086624226542922e-142,
Credite Agricole SA,Ventilation,0.0,1.6901724902550822e-46,
Credite Agricole SA,Water flow maintenance,0.0,8.801420480275807e-99,
Credite Agricole SA,Water quality,0.0,1.2784080256525747e-90,
Deutsche Bank AG,Animal-based energy,0.0,1.1123290392856547e-45,
Deutsche Bank AG,Bio-remediation,0.0,0.0,
Deutsche Bank AG,Buffering and attenuation of mass flows,0.0,2.7579949288102084e-114,
Deutsche Bank AG,Climate regulation,0.0,0.0,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,0.0,2.2933662659276847e-298,
Deutsche Bank AG,Disease control,0.0,3.594579159329316e-88,
Deutsche Bank AG,Fibres and other materials,0.0,5.913208111153038e-122,
Deutsche Bank AG,Filtration,0.0,0.0,
Deutsche Bank AG,Flood and storm protection,0.0,0.0,
Deutsche Bank AG,Genetic materials,0.0,3.2880535418262536e-102,
Deutsche Bank AG,Ground water,0.0,0.0,
Deutsche Bank AG,Maintain nursery habitats,0.0,3.976442071346362e-07,
Deutsche Bank AG,Mass stabilisation and erosion control,0.0,0.0,
Deutsche Bank AG,Mediation of sensory impacts,0.0,5.774895840372293e-190,
Deutsche Bank AG,Pest control,0.0,6.607631443368678e-132,
Deutsche Bank AG,Pollination,0.0,6.035769495361799e-83,
Deutsche Bank AG,Soil quality,0.0,1.2236071862541974e-189,
Deutsche Bank AG,Surface water,0.0,0.0,
Deutsche Bank AG,Ventilation,0.0,5.094592501853119e-195,
Deutsche Bank AG,Water flow maintenance,0.0,0.0,
Deutsche Bank AG,Water quality,0.0,0.0,
Goldman Sachs Group Inc,Animal-based energy,0.0,5.0226046832874126e-45,
Goldman Sachs Group Inc,Bio-remediation,0.0,0.0,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,0.0,2.1680727126285648e-109,
Goldman Sachs Group Inc,Climate regulation,0.0,0.0,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,0.0,4.796035576227771e-283,
Goldman Sachs Group Inc,Disease control,0.0,7.275129821072968e-87,
Goldman Sachs Group Inc,Fibres and other materials,0.0,1.578259526797841e-118,
Goldman Sachs Group Inc,Filtration,0.0,0.0,
Goldman Sachs Group Inc,Flood and storm protection,0.0,0.0,
Goldman Sachs Group Inc,Genetic materials,0.0,1.478419390420788e-101,
Goldman Sachs Group Inc,Ground water,0.0,0.0,
Goldman Sachs Group Inc,Maintain nursery habitats,0.0,3.976442071346362e-07,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,0.0,0.0,
Goldman Sachs Group Inc,Mediation of sensory impacts,0.0,1.0570665493204097e-171,
Goldman Sachs Group Inc,Pest control,0.0,2.111229393616478e-124,
