Bank,service,statistic,p-value,z
Barclays PLC,Mediation of sensory impacts,1231515.0,1.699816393639062e-241,
Barclays PLC,Pest control,1231159.0,3.252369351989243e-241,
Barclays PLC,Pollination,1231556.0,1.577382850546007e-241,
Barclays PLC,Soil quality,1231442.0,1.9417795512155537e-241,
Barclays PLC,Surface water,1231210.0,2.9637401487992812e-241,
Barclays PLC,Ventilation,1231258.0,2.7155098297571966e-241,
Barclays PLC,Water flow maintenance,1231499.0,1.7501313537249552e-241,
Barclays PLC,Water quality,1231674.0,1.2720063358404656e-241,
China Construction Bank Corp,Animal-based energy,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Bio-remediation,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Buffering and attenuation of mass flows,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Climate regulation,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Disease control,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Fibres and other materials,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Filtration,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Flood and storm protection,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Genetic materials,4851.0,4.165198736742955e-18,
China Construction Bank Corp,Ground water,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Maintain nursery habitats,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Mass stabilisation and erosion control,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Mediation of sensory impacts,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Pest control,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Pollination,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Soil quality,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Surface water,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Ventilation,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Water flow maintenance,1255320.0,1.0250425113917609e-260,
China Construction Bank Corp,Water quality,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Animal-based energy,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Bio-remediation,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Buffering and attenuation of mass flows,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Climate regulation,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Dilution by atmosphere and ecosystems,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Disease control,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Fibres and other materials,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Filtration,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Flood and storm protection,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Genetic materials,4851.0,4.165198736742955e-18,
Citigroup Inc,Ground water,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Maintain nursery habitats,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Mass stabilisation and erosion control,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Mediation of sensory impacts,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Pest control,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Pollination,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Soil quality,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Surface water,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Ventilation,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Water flow maintenance,1255320.0,1.0250425113917609e-260,
Citigroup Inc,Water quality,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Animal-based energy,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Bio-remediation,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Buffering and attenuation of mass flows,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Climate regulation,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Dilution by atmosphere and ecosystems,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Disease control,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Fibres and other materials,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Filtration,1255320.0,1.0250425113917609e-260,
