Bank,service,statistic,p-value,z
Citigroup Inc,Mass stabilisation and erosion control,0.0,1.1392958430208574e-299,
Citigroup Inc,Mediation of sensory impacts,0.0,1.1392958430208574e-299,
Citigroup Inc,Pest control,0.0,1.1392958430208574e-299,
Citigroup Inc,Pollination,0.0,1.1392958430208574e-299,
Citigroup Inc,Soil quality,0.0,1.1392958430208574e-299,
Citigroup Inc,Surface water,0.0,1.1392958430208574e-299,
Citigroup Inc,Ventilation,0.0,1.1392958430208574e-299,
Citigroup Inc,Water flow maintenance,0.0,1.1392958430208574e-299,
Citigroup Inc,Water quality,0.0,1.1392958430208574e-299,
Credite Agricole SA,Animal-based energy,0.0,9.76648912057377e-193,
Credite Agricole SA,Bio-remediation,0.0,9.76648912057377e-193,
Credite Agricole SA,Buffering and attenuation of mass flows,0.0,9.76648912057377e-193,
Credite Agricole SA,Climate regulation,0.0,9.76648912057377e-193,
Credite Agricole SA,Dilution by atmosphere and ecosystems,0.0,9.76648912057377e-193,
Credite Agricole SA,Disease control,0.0,9.76648912057377e-193,
Credite Agricole SA,Fibres and other materials,0.0,9.76648912057377e-193,
Credite Agricole SA,Filtration,0.0,9.76648912057377e-193,
Credite Agricole SA,Flood and storm protection,0.0,9.76648912057377e-193,
Credite Agricole SA,Genetic materials,0.0,9.76648912057377e-193,
Credite Agricole SA,Ground water,0.0,9.76648912057377e-193,
Credite Agricole SA,Maintain nursery habitats,0.0,9.76648912057377e-193,
Credite Agricole SA,Mass stabilisation and erosion control,0.0,9.76648912057377e-193,
Credite Agricole SA,Mediation of sensory impacts,0.0,9.76648912057377e-193,
Credite Agricole SA,Pest control,0.0,9.76648912057377e-193,
Credite Agricole SA,Pollination,0.0,9.76648912057377e-193,
Credite Agricole SA,Soil quality,0.0,9.76648912057377e-193,
Credite Agricole SA,Surface water,0.0,9.76648912057377e-193,
Credite Agricole SA,Ventilation,0.0,9.76648912057377e-193,
Credite Agricole SA,Water flow maintenance,0.0,9.76648912057377e-193,
Credite Agricole SA,Water quality,0.0,9.76648912057377e-193,
Deutsche Bank AG,Animal-based energy,0.0,0.0,
Deutsche Bank AG,Bio-remediation,0.0,0.0,
Deutsche Bank AG,Buffering and attenuation of mass flows,0.0,0.0,
Deutsche Bank AG,Climate regulation,0.0,0.0,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,0.0,0.0,
Deutsche Bank AG,Disease control,0.0,0.0,
Deutsche Bank AG,Fibres and other materials,0.0,0.0,
Deutsche Bank AG,Filtration,0.0,0.0,
Deutsche Bank AG,Flood and storm protection,0.0,0.0,
Deutsche Bank AG,Genetic materials,0.0,0.0,
Deutsche Bank AG,Ground water,0.0,0.0,
Deutsche Bank AG,Maintain nursery habitats,0.0,0.0,
Deutsche Bank AG,Mass stabilisation and erosion control,0.0,0.0,
Deutsche Bank AG,Mediation of sensory impacts,0.0,0.0,
Deutsche Bank AG,Pest control,0.0,0.0,
Deutsche Bank AG,Pollination,0.0,0.0,
Deutsche Bank AG,Soil quality,0.0,0.0,
Deutsche Bank AG,Surface water,0.0,0.0,
Deutsche Bank AG,Ventilation,0.0,0.0,
Deutsche Bank AG,Water flow maintenance,0.0,0.0,
Deutsche Bank AG,Water quality,0.0,0.0,
Goldman Sachs Group Inc,Animal-based energy,0.0,0.0,
Goldman Sachs Group Inc,Bio-remediation,0.0,0.0,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,0.0,0.0,
Goldman Sachs Group Inc,Climate regulation,0.0,0.0,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,0.0,0.0,
Goldman Sachs Group Inc,Disease control,0.0,0.0,
Goldman Sachs Group Inc,Fibres and other materials,0.0,0.0,
Goldman Sachs Group Inc,Filtration,0.0,0.0,
Goldman Sachs Group Inc,Flood and storm protection,0.0,0.0,
Goldman Sachs Group Inc,Genetic materials,0.0,0.0,
Goldman Sachs Group Inc,Ground water,0.0,0.0,
Goldman Sachs Group Inc,Maintain nursery habitats,0.0,0.0,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,0.0,0.0,
Goldman Sachs Group Inc,Mediation of sensory impacts,0.0,0.0,
Goldman Sachs Group Inc,Pest control,0.0,0.0,
Goldman Sachs Group Inc,Pollination,0.0,0.0,
Goldman Sachs Group Inc,Soil quality,0.0,0.0,
Goldman Sachs Group Inc,Surface water,0.0,0.0,
Goldman Sachs Group Inc,Ventilation,0.0,0.0,
Goldman Sachs Group Inc,Water flow maintenance,0.0,0.0,
Goldman Sachs Group Inc,Water quality,0.0,0.0,
Groupe BPCE,Animal-based energy,0.0,9.328870008842177e-222,
Groupe BPCE,Bio-remediation,0.0,9.328870008842177e-222,
Groupe BPCE,Buffering and attenuation of mass flows,0.0,9.328870008842177e-222,
Groupe BPCE,Climate regulation,0.0,9.328870008842177e-222,
Groupe BPCE,Dilution by atmosphere and ecosystems,0.0,9.328870008842177e-222,
Groupe BPCE,Disease control,0.0,9.328870008842177e-222,
Groupe BPCE,Fibres and other materials,0.0,9.328870008842177e-222,
Groupe BPCE,Filtration,0.0,9.328870008842177e-222,
Groupe BPCE,Flood and storm protection,0.0,9.328870008842177e-222,
