Bank,service,statistic,p-value,z
Citigroup Inc,Climate regulation,514605.0,8.6659616919618e-168,
Citigroup Inc,Dilution by atmosphere and ecosystems,237016.0,1.3008977250734707e-114,
Citigroup Inc,Disease control,15051.0,1.9248890826373885e-30,
Citigroup Inc,Fibres and other materials,34453.0,5.0226046832874126e-45,
Citigroup Inc,Filtration,460320.0,8.076041459638946e-159,
Citigroup Inc,Flood and storm protection,512578.0,1.8363947651682834e-167,
Citigroup Inc,Genetic materials,18528.0,1.4715885441651839e-33,
Citigroup Inc,Ground water,997578.0,1.1159326456366834e-232,
Citigroup Inc,Maintain nursery habitats,55.0,0.0025310160631339326,
Citigroup Inc,Mass stabilisation and erosion control,989121.0,1.0610376018896734e-231,
Citigroup Inc,Mediation of sensory impacts,93961.0,5.54187492019107e-73,
Citigroup Inc,Pest control,32131.0,1.4934054832745233e-43,
Citigroup Inc,Pollination,13366.0,8.427892074659642e-29,
Citigroup Inc,Soil quality,69751.0,3.52724717759031e-63,
Citigroup Inc,Surface water,997578.0,1.1159326456366834e-232,
Citigroup Inc,Ventilation,105111.0,4.571276058854586e-77,
Citigroup Inc,Water flow maintenance,514605.0,8.6659616919618e-168,
Citigroup Inc,Water quality,428275.0,2.8332390471030283e-153,
Credite Agricole SA,Animal-based energy,1128.0,1.1984158815131267e-09,
Credite Agricole SA,Bio-remediation,153735.0,9.64617960906401e-93,
Credite Agricole SA,Buffering and attenuation of mass flows,7260.0,9.859758560762177e-22,
Credite Agricole SA,Climate regulation,185136.0,1.478419390420788e-101,
Credite Agricole SA,Dilution by atmosphere and ecosystems,79800.0,1.9885827352677446e-67,
Credite Agricole SA,Disease control,4095.0,8.718950083546059e-17,
Credite Agricole SA,Fibres and other materials,10440.0,1.1129579362482242e-25,
Credite Agricole SA,Filtration,162735.0,2.357410815951173e-95,
Credite Agricole SA,Flood and storm protection,183921.0,3.134949270518398e-101,
Credite Agricole SA,Genetic materials,4560.0,1.3024877719526746e-17,
Credite Agricole SA,Ground water,366796.0,5.086624226542922e-142,
Credite Agricole SA,Maintain nursery habitats,15.0,0.021557223391537678,
Credite Agricole SA,Mass stabilisation and erosion control,397386.0,9.945884114533534e-148,
Credite Agricole SA,Mediation of sensory impacts,34191.0,7.321677669919689e-45,
Credite Agricole SA,Pest control,10585.0,7.623337204809648e-26,
Credite Agricole SA,Pollination,3655.0,5.84502068290484e-16,
