Bank,service,statistic,p-value,z
Barclays PLC,Maintain nursery habitats,171.0,0.9908279073653526,
Barclays PLC,Mass stabilisation and erosion control,521.0,0.00037028265119722325,
Barclays PLC,Mediation of sensory impacts,352.0,0.2722479837769173,
Barclays PLC,Pest control,112.0,0.9995578534472943,
Barclays PLC,Pollination,169.0,0.9916068405631216,
Barclays PLC,Soil quality,268.0,0.7792965797999118,
Barclays PLC,Surface water,394.0,0.09784094965186346,
Barclays PLC,Ventilation,376.0,0.1588664118437278,
Barclays PLC,Water flow maintenance,302.0,0.5843087737368519,
Barclays PLC,Water quality,422.0,0.0398380684240295,
China Construction Bank Corp,Animal-based energy,13.0,0.9884350987513203,
China Construction Bank Corp,Bio-remediation,59.0,0.1727237652346129,
China Construction Bank Corp,Buffering and attenuation of mass flows,19.0,0.9679849257834884,
China Construction Bank Corp,Climate regulation,46.0,0.4860626648658325,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,51.0,0.350351706125841,
China Construction Bank Corp,Disease control,13.0,0.9884350987513203,
China Construction Bank Corp,Fibres and other materials,11.0,0.9920467779491483,
China Construction Bank Corp,Filtration,43.0,0.5693478715058474,
China Construction Bank Corp,Flood and storm protection,46.0,0.4860626648658325,
China Construction Bank Corp,Genetic materials,25.0,0.9240219071282947,
China Construction Bank Corp,Ground water,44.0,0.5417440460680529,
China Construction Bank Corp,Maintain nursery habitats,0.0,0.9992631095780624,
China Construction Bank Corp,Mass stabilisation and erosion control,49.0,0.4033831613114488,
China Construction Bank Corp,Mediation of sensory impacts,43.0,0.5693478715058474,
China Construction Bank Corp,Pest control,35.0,0.768464492492706,
China Construction Bank Corp,Pollination,13.0,0.9884350987513203,
China Construction Bank Corp,Soil quality,48.0,0.4306521284941526,
China Construction Bank Corp,Surface water,45.0,0.5139373351341675,
China Construction Bank Corp,Ventilation,42.0,0.5966168386885512,
China Construction Bank Corp,Water flow maintenance,51.0,0.350351706125841,
China Construction Bank Corp,Water quality,36.0,0.746627235923665,
Citigroup Inc,Animal-based energy,191.0,0.9788731990338102,
Citigroup Inc,Bio-remediation,542.0,0.00010037712977632062,
Citigroup Inc,Buffering and attenuation of mass flows,313.0,0.5130663283332493,
Citigroup Inc,Climate regulation,495.0,0.0015979145785409731,
Citigroup Inc,Dilution by atmosphere and ecosystems,506.0,0.0008787552725818954,
Citigroup Inc,Disease control,182.0,0.9853128326121685,
Citigroup Inc,Fibres and other materials,278.0,0.7277520162230827,
Citigroup Inc,Filtration,488.0,0.0023014047466294396,
Citigroup Inc,Flood and storm protection,524.0,0.00030939607991884544,
Citigroup Inc,Genetic materials,188.0,0.9812441647392637,
Citigroup Inc,Ground water,549.0,6.336722727345242e-05,
Citigroup Inc,Maintain nursery habitats,128.0,0.9989039825441139,
Citigroup Inc,Mass stabilisation and erosion control,541.0,0.00010708565156707156,
Citigroup Inc,Mediation of sensory impacts,420.0,0.04273349100863235,
Citigroup Inc,Pest control,149.0,0.9967254032312577,
Citigroup Inc,Pollination,189.0,0.9804803311862793,
Citigroup Inc,Soil quality,276.0,0.7385191088683303,
Citigroup Inc,Surface water,542.0,0.00010037712977632062,
Citigroup Inc,Ventilation,440.0,0.0203097628440093,
Citigroup Inc,Water flow maintenance,426.0,0.0345255810356324,
Citigroup Inc,Water quality,517.0,0.000468840431281723,
Credite Agricole SA,Animal-based energy,114.0,0.9985350264715365,
Credite Agricole SA,Bio-remediation,301.0,0.3570741597745955,
Credite Agricole SA,Buffering and attenuation of mass flows,209.0,0.8992958919148696,
Credite Agricole SA,Climate regulation,362.0,0.07266479039324321,
Credite Agricole SA,Dilution by atmosphere and ecosystems,312.0,0.2867730714579771,
Credite Agricole SA,Disease control,107.0,0.9990326200723736,
Credite Agricole SA,Fibres and other materials,221.0,0.8561398220181671,
