Bank,service,statistic,p-value,z
Barclays PLC,Buffering and attenuation of mass flows,42.0,0.999996116466571,
Barclays PLC,Climate regulation,172.0,0.9904152285918859,
Barclays PLC,Dilution by atmosphere and ecosystems,205.0,0.964204141739406,
Barclays PLC,Disease control,50.0,0.9999928911794691,
Barclays PLC,Fibres and other materials,105.0,0.999708734290582,
Barclays PLC,Filtration,96.0,0.9998327685540754,
Barclays PLC,Flood and storm protection,164.0,0.9933054888105077,
Barclays PLC,Genetic materials,128.0,0.9989039825441139,
Barclays PLC,Ground water,123.0,0.9991689850353697,
Barclays PLC,Maintain nursery habitats,44.0,0.999995475810524,
Barclays PLC,Mass stabilisation and erosion control,240.0,0.8903582777192466,
Barclays PLC,Mediation of sensory impacts,108.0,0.9996511515781112,
Barclays PLC,Pest control,46.0,0.9999947348958308,
Barclays PLC,Pollination,55.0,0.9999897133902589,
Barclays PLC,Soil quality,151.0,0.9963862869564668,
Barclays PLC,Surface water,105.0,0.999708734290582,
Barclays PLC,Ventilation,129.0,0.9988424668992353,
Barclays PLC,Water flow maintenance,116.0,0.9994418566478273,
Barclays PLC,Water quality,174.0,0.989540942271682,
China Construction Bank Corp,Animal-based energy,13.0,0.9884350987513203,
China Construction Bank Corp,Bio-remediation,12.0,0.9903882804512255,
China Construction Bank Corp,Buffering and attenuation of mass flows,13.0,0.9884350987513203,
China Construction Bank Corp,Climate regulation,18.0,0.9726880308727142,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,23.0,0.9420742512370349,
China Construction Bank Corp,Disease control,13.0,0.9884350987513203,
China Construction Bank Corp,Fibres and other materials,12.0,0.9903882804512255,
China Construction Bank Corp,Filtration,18.0,0.9726880308727142,
China Construction Bank Corp,Flood and storm protection,18.0,0.9726880308727142,
China Construction Bank Corp,Genetic materials,25.0,0.9240219071282947,
China Construction Bank Corp,Ground water,33.0,0.8088239550712423,
China Construction Bank Corp,Maintain nursery habitats,0.0,0.9992631095780624,
China Construction Bank Corp,Mass stabilisation and erosion control,52.0,0.32482201616586615,
China Construction Bank Corp,Mediation of sensory impacts,28.0,0.8893349585030494,
China Construction Bank Corp,Pest control,13.0,0.9884350987513203,
China Construction Bank Corp,Pollination,13.0,0.9884350987513203,
China Construction Bank Corp,Soil quality,12.0,0.9903882804512255,
China Construction Bank Corp,Surface water,32.0,0.827276234765387,
China Construction Bank Corp,Ventilation,27.0,0.9019745182594467,
China Construction Bank Corp,Water flow maintenance,28.0,0.8893349585030494,
China Construction Bank Corp,Water quality,27.0,0.9019745182594467,
Citigroup Inc,Animal-based energy,99.0,0.9997983347039208,
Citigroup Inc,Bio-remediation,140.0,0.9979238257033902,
Citigroup Inc,Buffering and attenuation of mass flows,65.0,0.9999788720513263,
Citigroup Inc,Climate regulation,194.0,0.9762534564558113,
Citigroup Inc,Dilution by atmosphere and ecosystems,307.0,0.5521254557640667,
Citigroup Inc,Disease control,103.0,0.9997420655879167,
Citigroup Inc,Fibres and other materials,127.0,0.9989624882905763,
Citigroup Inc,Filtration,188.0,0.9812441647392637,
Citigroup Inc,Flood and storm protection,233.0,0.9103785387114891,
Citigroup Inc,Genetic materials,123.0,0.9991689850353697,
Citigroup Inc,Ground water,235.0,0.9049581317068909,
Citigroup Inc,Maintain nursery habitats,60.0,0.9999852103603973,
Citigroup Inc,Mass stabilisation and erosion control,239.0,0.8934000948540977,
Citigroup Inc,Mediation of sensory impacts,256.0,0.8330703237461514,
Citigroup Inc,Pest control,62.0,0.9999829292917545,
Citigroup Inc,Pollination,106.0,0.9996906039200811,
Citigroup Inc,Soil quality,132.0,0.9986384589214014,
Citigroup Inc,Surface water,228.0,0.9229192948706235,
Citigroup Inc,Ventilation,218.0,0.9439446113316381,
Citigroup Inc,Water flow maintenance,245.0,0.8742141085337092,
Citigroup Inc,Water quality,316.0,0.493465959506337,
Credite Agricole SA,Animal-based energy,75.0,0.9998795942591876,
Credite Agricole SA,Bio-remediation,57.0,0.9999674419405608,
Credite Agricole SA,Buffering and attenuation of mass flows,124.0,0.9974155523879602,
Credite Agricole SA,Climate regulation,146.0,0.991874363533418,
Credite Agricole SA,Dilution by atmosphere and ecosystems,184.0,0.9576682344543432,
Credite Agricole SA,Disease control,75.0,0.9998795942591876,
Credite Agricole SA,Fibres and other materials,112.0,0.9986968941950616,
Credite Agricole SA,Filtration,89.0,0.9996888330496889,
Credite Agricole SA,Flood and storm protection,106.0,0.9990893888394321,
Credite Agricole SA,Genetic materials,164.0,0.9813105850719595,
Credite Agricole SA,Ground water,174.0,0.9714747558012274,
Credite Agricole SA,Maintain nursery habitats,24.0,0.9999977093159682,
Credite Agricole SA,Mass stabilisation and erosion control,244.0,0.7428561035456358,
Credite Agricole SA,Mediation of sensory impacts,91.0,0.9996453431505642,
Credite Agricole SA,Pest control,148.0,0.9910453341538796,
Credite Agricole SA,Pollination,75.0,0.9998795942591876,
Credite Agricole SA,Soil quality,133.0,0.9957993881101217,
Credite Agricole SA,Surface water,149.0,0.9906036954658788,
Credite Agricole SA,Ventilation,99.0,0.9994086317553561,
Credite Agricole SA,Water flow maintenance,180.0,0.9637302180078269,
Credite Agricole SA,Water quality,177.0,0.9677942131003997,
Deutsche Bank AG,Animal-based energy,155.0,0.9999924800401921,
Deutsche Bank AG,Bio-remediation,107.0,0.9999993377653404,
Deutsche Bank AG,Buffering and attenuation of mass flows,291.0,0.9980672202892399,
Deutsche Bank AG,Climate regulation,124.0,0.9999983891124461,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,442.0,0.9016522116578214,
Deutsche Bank AG,Disease control,190.0,0.9999621668728613,
Deutsche Bank AG,Fibres and other materials,196.0,0.9999507453208362,
Deutsche Bank AG,Filtration,255.0,0.9994620478043598,
Deutsche Bank AG,Flood and storm protection,168.0,0.9999860851166325,
Deutsche Bank AG,Genetic materials,269.0,0.9991010620849488,
Deutsche Bank AG,Ground water,270.0,0.9990682134622667,
Deutsche Bank AG,Maintain nursery habitats,279.0,0.9987189756240472,
Deutsche Bank AG,Mass stabilisation and erosion control,310.0,0.996404512506361,
Deutsche Bank AG,Mediation of sensory impacts,187.0,0.9999668899880848,
Deutsche Bank AG,Pest control,287.0,0.9983120383914216,
Deutsche Bank AG,Pollination,171.0,0.9999840029928403,
Deutsche Bank AG,Soil quality,405.0,0.9537701629748342,
Deutsche Bank AG,Surface water,176.0,0.9999798608614872,
Deutsche Bank AG,Ventilation,225.0,0.9998329732586296,
Deutsche Bank AG,Water flow maintenance,262.0,0.9993028101542875,
Deutsche Bank AG,Water quality,423.0,0.9321614865777184,
Goldman Sachs Group Inc,Animal-based energy,224.0,0.9986793386582282,
Goldman Sachs Group Inc,Bio-remediation,103.0,0.9999960473445382,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,227.0,0.9985131243168407,
Goldman Sachs Group Inc,Climate regulation,172.0,0.9998607726425282,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,374.0,0.8840385690339629,
Goldman Sachs Group Inc,Disease control,245.0,0.9970482091532392,
