Bank,service,statistic,p-value,z
Bank of New York Mellon Corp,Flood and storm protection,548934.0,1.0,
Bank of New York Mellon Corp,Genetic materials,124750.0,9.209936436823208e-84,
Bank of New York Mellon Corp,Ground water,1515744.0,1.0,
Bank of New York Mellon Corp,Maintain nursery habitats,528.0,3.976442071346362e-07,
Bank of New York Mellon Corp,Mass stabilisation and erosion control,1177026.0,1.0,
Bank of New York Mellon Corp,Mediation of sensory impacts,60781.0,1.0,
Bank of New York Mellon Corp,Pest control,59690.0,1.0,
Bank of New York Mellon Corp,Pollination,38487.0,0.9999990735027547,
Bank of New York Mellon Corp,Soil quality,113613.0,1.0,
Bank of New York Mellon Corp,Surface water,1152601.0,1.0,
Bank of New York Mellon Corp,Ventilation,137899.0,1.0,
Bank of New York Mellon Corp,Water flow maintenance,419760.0,1.0,
Bank of New York Mellon Corp,Water quality,412351.0,1.0,
Barclays PLC,Animal-based energy,2512.0,0.9999841077981687,
Barclays PLC,Bio-remediation,131420.0,1.0,
Barclays PLC,Buffering and attenuation of mass flows,17872.0,0.9999999993191089,
Barclays PLC,Climate regulation,201690.0,1.0,
Barclays PLC,Dilution by atmosphere and ecosystems,105662.0,1.0,
Barclays PLC,Disease control,22900.0,2.5050300479785037e-07,
Barclays PLC,Fibres and other materials,31379.0,0.021049026816803713,
Barclays PLC,Filtration,321950.0,0.9999999999747032,
Barclays PLC,Flood and storm protection,236266.0,1.0,
Barclays PLC,Genetic materials,22888.0,4.8904715521352395e-24,
Barclays PLC,Ground water,529488.0,1.0,
Barclays PLC,Maintain nursery habitats,155.0,0.0012359927215036884,
Barclays PLC,Mass stabilisation and erosion control,419770.0,1.0,
Barclays PLC,Mediation of sensory impacts,31276.0,1.0,
Barclays PLC,Pest control,34867.0,0.09688766155405559,
Barclays PLC,Pollination,22421.0,1.8372604895320128e-06,
Barclays PLC,Soil quality,57762.0,0.999971015609098,
Barclays PLC,Surface water,469719.0,1.0,
Barclays PLC,Ventilation,58042.0,0.9999998423799422,
Barclays PLC,Water flow maintenance,201518.0,1.0,
Barclays PLC,Water quality,156416.0,1.0,
China Construction Bank Corp,Animal-based energy,0.0,0.8413447460685429,
China Construction Bank Corp,Bio-remediation,71.0,0.9992320115516888,
China Construction Bank Corp,Buffering and attenuation of mass flows,0.0,0.9101437525605001,
China Construction Bank Corp,Climate regulation,86.0,0.9999889389210396,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,94.0,0.9095938166107285,
China Construction Bank Corp,Disease control,1.0,0.6726395769907115,
China Construction Bank Corp,Fibres and other materials,3.0,0.5,
China Construction Bank Corp,Filtration,113.0,0.9797898643656281,
China Construction Bank Corp,Flood and storm protection,115.0,0.998447392614355,
China Construction Bank Corp,Genetic materials,,,
China Construction Bank Corp,Ground water,255.0,0.9999771601310542,
China Construction Bank Corp,Maintain nursery habitats,,,
