Bank,service,statistic,p-value,z
JPMorgan Chase & Co,Mass stabilisation and erosion control,1574862.0,1.9894960936810192e-145,
JPMorgan Chase & Co,Mediation of sensory impacts,150603.0,1.922837243135136e-50,
JPMorgan Chase & Co,Pest control,124808.0,5.457131805146006e-08,
JPMorgan Chase & Co,Pollination,72972.0,0.9978540684949883,
JPMorgan Chase & Co,Soil quality,215549.0,3.84397042578499e-27,
JPMorgan Chase & Co,Surface water,1670692.0,4.9098196401078135e-170,
JPMorgan Chase & Co,Ventilation,273610.0,9.852292922085458e-09,
JPMorgan Chase & Co,Water flow maintenance,755006.0,1.9363717579716583e-132,
JPMorgan Chase & Co,Water quality,755565.0,7.291886062204488e-86,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,4807.0,7.419023570576916e-21,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,535637.0,2.1259839838468106e-94,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,27802.0,2.7316323632848093e-49,
Mitsubishi UFJ Financial Group Inc,Climate regulation,378642.0,1.6415870490721973e-175,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,275483.0,2.102041210996237e-95,
Mitsubishi UFJ Financial Group Inc,Disease control,66354.0,0.987242417286349,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,127122.0,0.9987042518783116,
Mitsubishi UFJ Financial Group Inc,Filtration,986932.0,3.1369025612614586e-29,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,532478.0,9.630872416224636e-140,
Mitsubishi UFJ Financial Group Inc,Genetic materials,137535.0,1.0,
Mitsubishi UFJ Financial Group Inc,Ground water,1542730.0,6.447476968380143e-99,
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,353.0,0.9934029150672931,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,1140391.0,3.25628777778734e-148,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,101213.0,1.082235329551186e-56,
Mitsubishi UFJ Financial Group Inc,Pest control,68307.0,1.4153525056343467e-23,
Mitsubishi UFJ Financial Group Inc,Pollination,49493.0,0.15791565562553117,
